ProviderMasterID1,Provider_ETQA Master_ID,Provider_ETQA Master_Status,Provider_ETQA Master_Provider_ETQA_ID,ProviderID,Provider Name,Group Provider,Postal address,Centre address,Telephone no,House Number,StreetName,Suburb,City,Postal Code,Provider_ETQA_ID,ETQAs_providers_ID,ETQAs_providers_ETQA,ETQAs_providers_Researcher,ETQAs_providers_Status,CourseMasterID1,Courses_ETQA Master_ID,Courses_ETQA Master_Courses_ID,Qualifications_ID,QualCode,QualName,NQF level,Qualification Type,Descriptor,Specialisation,etqas_courses_,Courses_ID,ETQAs_ID,ETQA_ID,ETQAs_Courses_ETQA,ETQAs_Courses_Researcher
114,3700,,537,322,BONNIEVALE CLC,,,"THUSONG BUILDING, PADDY STREET, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,537,12,Adult AET,,Public,114,3700,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
115,3701,,537,322,BONNIEVALE CLC,,,"THUSONG BUILDING, PADDY STREET, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,537,12,Adult AET,,Public,115,3701,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
116,3702,,537,322,BONNIEVALE CLC,,,"THUSONG BUILDING, PADDY STREET, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,537,12,Adult AET,,Public,116,3702,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
117,3703,,537,322,BONNIEVALE CLC,,,"THUSONG BUILDING, PADDY STREET, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,537,12,Adult AET,,Public,117,3703,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
118,3704,,537,322,BONNIEVALE CLC,,,"THUSONG BUILDING, PADDY STREET, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,537,12,Adult AET,,Public,118,3704,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
122,3708,GETCA blank,537,322,BONNIEVALE CLC,,,"THUSONG BUILDING, PADDY STREET, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,537,12,Adult AET,,Public,122,3708,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
123,3709,,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,123,3709,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
124,3710,,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,124,3710,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
125,3711,,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,125,3711,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
126,3712,,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,126,3712,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
127,3713,,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,127,3713,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
128,3714,,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,128,3714,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
129,3715,,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,129,3715,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
130,3716,,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,130,3716,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
134,3720,GETCA blank,547,334,BOTHA ALC,,,"BOTHA PRIMARY, WYSERSDRIFT, RAWSONVILLE",023-3427633,,WYSERSDRIFT,WYSERSDRIFT,RAWSONVILLE,,547,12,Adult AET,,Public,134,3720,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
135,3721,,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,135,3721,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
136,3722,,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,136,3722,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
137,3723,,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,137,3723,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
138,3724,,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,138,3724,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
139,3725,,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,139,3725,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
140,3726,,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,140,3726,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
141,3727,,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,141,3727,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
142,3728,,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,142,3728,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
146,3732,GETCA blank,549,339,BRANDVLEI CORRECTIONAL SERVICES,,,"BRANDVLEI PRISON, RAWSONVILLE ROAD, WORCESTER",023-3408018,,RAWSONVILLE ROAD,WORCESTER,WORCESTER,,549,12,Adult AET,,Public,146,3732,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
147,3733,,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,147,3733,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
148,3734,,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,148,3734,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
149,3735,,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,149,3735,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
150,3736,,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,150,3736,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
151,3737,,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,151,3737,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
152,3738,,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,152,3738,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
153,3739,,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,153,3739,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
154,3740,,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,154,3740,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
158,3744,GETCA blank,553,343,BREëRIVIER WYNLAND CLC,,,"PADDY STREET, ROBERTSON, ROBERTSON",023-6262542,,PADDY STREET,ROBERTSON,ROBERTSON,,553,12,Adult AET,,Public,158,3744,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
159,3745,,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,159,3745,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
160,3746,,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,160,3746,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
161,3747,,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,161,3747,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
162,3748,,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,162,3748,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
163,3749,,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,163,3749,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
164,3750,,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,164,3750,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
165,3751,,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,165,3751,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
166,3752,,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,166,3752,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
170,3756,GETCA blank,608,411,CLOETESVILLE SECONDARY ALC,,,"CURRY STREET, CLOETESVILLE, STELLENBOSCH",021-8828357,,CURRY STREET,CLOETESVILLE,STELLENBOSCH,,608,12,Adult AET,,Public,170,3756,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
171,3757,,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,171,3757,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
172,3758,,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,172,3758,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
173,3759,,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,173,3759,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
174,3760,,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,174,3760,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
175,3761,,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,175,3761,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
176,3762,,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,176,3762,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
177,3763,,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,177,3763,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
178,3764,,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,178,3764,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
182,3768,GETCA blank,668,487,DAL JOSAFAT ALC,,,"GROENHEUWEL PRIMARY, SYMPHONY AVENUE, GROENHEUWEL",021-8642418,,SYMPHONY AVENUE,GROENHEUWEL,GROENHEUWEL,,668,12,Adult AET,,Public,182,3768,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
183,3769,,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,183,3769,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
184,3770,,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,184,3770,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
185,3771,,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,185,3771,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
186,3772,,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,186,3772,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
187,3773,,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,187,3773,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
188,3774,,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,188,3774,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
189,3775,,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,189,3775,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
190,3776,,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,190,3776,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
194,3780,GETCA blank,690,507,DE DOORNS ALC,,,"PEOPLE'S CENTRE, DE DOORNS - EAST, DE DOORNS",021-8642418,,DE DOORNS - EAST,DE DOORNS - EAST,DE DOORNS,,690,12,Adult AET,,Public,194,3780,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
195,3781,,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,195,3781,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
196,3782,,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,196,3782,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
197,3783,,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,197,3783,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
198,3784,,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,198,3784,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
199,3785,,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,199,3785,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
200,3786,,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,200,3786,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
201,3787,,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,201,3787,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
202,3788,,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,202,3788,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
206,3792,GETCA blank,691,508,DE LA ROCHE,,,"DE LA ROCHE, HOOFSTRAAT, NOORDER PAARL",021-8642418,,HOOFSTRAAT,NOORDER PAARL,NOORDER PAARL,,691,12,Adult AET,,Public,206,3792,1296,218,,GETCA,,GETCA,,,,1296,12,2,Adult AET,Tim
207,3793,,716,542,DOORNRIVIER ALC,,,"NIEUWE MORGEN PRIM, SCHERPENHEUWEL, WORCESTER",023-3427633,,SCHERPENHEUWEL,SCHERPENHEUWEL,WORCESTER,,716,12,Adult AET,,Public,207,3793,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
208,3794,,716,542,DOORNRIVIER ALC,,,"NIEUWE MORGEN PRIM, SCHERPENHEUWEL, WORCESTER",023-3427633,,SCHERPENHEUWEL,SCHERPENHEUWEL,WORCESTER,,716,12,Adult AET,,Public,208,3794,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
209,3795,,716,542,DOORNRIVIER ALC,,,"NIEUWE MORGEN PRIM, SCHERPENHEUWEL, WORCESTER",023-3427633,,SCHERPENHEUWEL,SCHERPENHEUWEL,WORCESTER,,716,12,Adult AET,,Public,209,3795,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
210,3796,,716,542,DOORNRIVIER ALC,,,"NIEUWE MORGEN PRIM, SCHERPENHEUWEL, WORCESTER",023-3427633,,SCHERPENHEUWEL,SCHERPENHEUWEL,WORCESTER,,716,12,Adult AET,,Public,210,3796,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
211,3797,,716,542,DOORNRIVIER ALC,,,"NIEUWE MORGEN PRIM, SCHERPENHEUWEL, WORCESTER",023-3427633,,SCHERPENHEUWEL,SCHERPENHEUWEL,WORCESTER,,716,12,Adult AET,,Public,211,3797,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
212,3798,,716,542,DOORNRIVIER ALC,,,"NIEUWE MORGEN PRIM, SCHERPENHEUWEL, WORCESTER",023-3427633,,SCHERPENHEUWEL,SCHERPENHEUWEL,WORCESTER,,716,12,Adult AET,,Public,212,3798,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
213,3799,,716,542,DOORNRIVIER ALC,,,"NIEUWE MORGEN PRIM, SCHERPENHEUWEL, WORCESTER",023-3427633,,SCHERPENHEUWEL,SCHERPENHEUWEL,WORCESTER,,716,12,Adult AET,,Public,213,3799,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
214,3800,,716,542,DOORNRIVIER ALC,,,"NIEUWE MORGEN PRIM, SCHERPENHEUWEL, WORCESTER",023-3427633,,SCHERPENHEUWEL,SCHERPENHEUWEL,WORCESTER,,716,12,Adult AET,,Public,214,3800,1418,229,,GETCA,Other,GETCA,Other,,,1418,12,2,Adult AET,Tim
217,3913,,845,714,HAWEQUA CORRECTIONAL YOUTH CENTRE,,,"EDUCATION AND TRAINING, ADDY STREET, WELLINGTON",021-8645810,,ADDY STREET,WELLINGTON,WELLINGTON,,845,12,Adult AET,,Public,217,3913,1307,219,,GETCA,ABET L1,GETCA,ABET L1,,,1307,12,2,Adult AET,Tim
218,3914,,845,714,HAWEQUA CORRECTIONAL YOUTH CENTRE,,,"EDUCATION AND TRAINING, ADDY STREET, WELLINGTON",021-8645810,,ADDY STREET,WELLINGTON,WELLINGTON,,845,12,Adult AET,,Public,218,3914,1319,220,,GETCA,ABET L2,GETCA,ABET L2,,,1319,12,2,Adult AET,Tim
219,3915,,845,714,HAWEQUA CORRECTIONAL YOUTH CENTRE,,,"EDUCATION AND TRAINING, ADDY STREET, WELLINGTON",021-8645810,,ADDY STREET,WELLINGTON,WELLINGTON,,845,12,Adult AET,,Public,219,3915,1330,221,,GETCA,ABET L3,GETCA,ABET L3,,,1330,12,2,Adult AET,Tim
220,3916,,845,714,HAWEQUA CORRECTIONAL YOUTH CENTRE,,,"EDUCATION AND TRAINING, ADDY STREET, WELLINGTON",021-8645810,,ADDY STREET,WELLINGTON,WELLINGTON,,845,12,Adult AET,,Public,220,3916,1341,222,,GETCA,ABET L4,GETCA,ABET L4,,,1341,12,2,Adult AET,Tim
221,3917,,845,714,HAWEQUA CORRECTIONAL YOUTH CENTRE,,,"EDUCATION AND TRAINING, ADDY STREET, WELLINGTON",021-8645810,,ADDY STREET,WELLINGTON,WELLINGTON,,845,12,Adult AET,,Public,221,3917,1363,224,,GETCA,FET Gr10,GETCA,Grade 10,,,1363,12,2,Adult AET,Tim
222,3918,,845,714,HAWEQUA CORRECTIONAL YOUTH CENTRE,,,"EDUCATION AND TRAINING, ADDY STREET, WELLINGTON",021-8645810,,ADDY STREET,WELLINGTON,WELLINGTON,,845,12,Adult AET,,Public,222,3918,1374,225,,GETCA,FET Gr11,GETCA,Grade 11,,,1374,12,2,Adult AET,Tim
223,3919,,845,714,HAWEQUA CORRECTIONAL YOUTH CENTRE,,,"EDUCATION AND TRAINING, ADDY STREET, WELLINGTON",021-8645810,,ADDY STREET,WELLINGTON,WELLINGTON,,845,12,Adult AET,,Public,223,3919,1385,226,,GETCA,FET GR12,GETCA,Grade 12,,,1385,12,2,Adult AET,Tim
