ProviderMasterID1,ID,Enrolled,Wrote exams,Passed,Status,Qualifications_ID,QualCode,QualName,Credits,NQF level,Qualification Type,Descriptor,Specialisation,Field,Provider_ETQA_ID
530,4226,,,,,220,,GETCA,,ABET L2,GETCA,,,,200
531,4227,,,,,221,,GETCA,,ABET L3,GETCA,,,,200
532,4228,,,,,222,,GETCA,,ABET L4,GETCA,,,,200
533,4229,,,,,224,,GETCA,,FET Gr10,GETCA,,,,200
534,4230,,,,,225,,GETCA,,FET Gr11,GETCA,,,,200
535,4231,,,,,226,,GETCA,,FET GR12,GETCA,,,,200
536,4232,,,,,229,,GETCA,,Other,GETCA,,,,200
540,4236,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,200
541,4237,,,,,219,,GETCA,,ABET L1,GETCA,,,,229
542,4238,,,,,220,,GETCA,,ABET L2,GETCA,,,,229
543,4239,,,,,221,,GETCA,,ABET L3,GETCA,,,,229
544,4240,,,,,222,,GETCA,,ABET L4,GETCA,,,,229
545,4241,,,,,224,,GETCA,,FET Gr10,GETCA,,,,229
546,4242,,,,,225,,GETCA,,FET Gr11,GETCA,,,,229
547,4243,,,,,226,,GETCA,,FET GR12,GETCA,,,,229
548,4244,,,,,229,,GETCA,,Other,GETCA,,,,229
552,4248,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,229
553,4249,,,,,219,,GETCA,,ABET L1,GETCA,,,,235
554,4250,,,,,220,,GETCA,,ABET L2,GETCA,,,,235
555,4251,,,,,221,,GETCA,,ABET L3,GETCA,,,,235
556,4252,,,,,222,,GETCA,,ABET L4,GETCA,,,,235
557,4253,,,,,224,,GETCA,,FET Gr10,GETCA,,,,235
558,4254,,,,,225,,GETCA,,FET Gr11,GETCA,,,,235
559,4255,,,,,226,,GETCA,,FET GR12,GETCA,,,,235
560,4256,,,,,229,,GETCA,,Other,GETCA,,,,235
564,4260,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,235
565,4261,,,,,219,,GETCA,,ABET L1,GETCA,,,,240
566,4262,,,,,220,,GETCA,,ABET L2,GETCA,,,,240
567,4263,,,,,221,,GETCA,,ABET L3,GETCA,,,,240
568,4264,,,,,222,,GETCA,,ABET L4,GETCA,,,,240
569,4265,,,,,224,,GETCA,,FET Gr10,GETCA,,,,240
570,4266,,,,,225,,GETCA,,FET Gr11,GETCA,,,,240
571,4267,,,,,226,,GETCA,,FET GR12,GETCA,,,,240
572,4268,,,,,229,,GETCA,,Other,GETCA,,,,240
576,4272,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,240
577,4273,,,,,219,,GETCA,,ABET L1,GETCA,,,,242
578,4274,,,,,220,,GETCA,,ABET L2,GETCA,,,,242
579,4275,,,,,221,,GETCA,,ABET L3,GETCA,,,,242
580,4276,,,,,222,,GETCA,,ABET L4,GETCA,,,,242
581,4277,,,,,224,,GETCA,,FET Gr10,GETCA,,,,242
582,4278,,,,,225,,GETCA,,FET Gr11,GETCA,,,,242
583,4279,,,,,226,,GETCA,,FET GR12,GETCA,,,,242
584,4280,,,,,229,,GETCA,,Other,GETCA,,,,242
588,4284,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,242
589,4285,,,,,219,,GETCA,,ABET L1,GETCA,,,,245
590,4286,,,,,220,,GETCA,,ABET L2,GETCA,,,,245
591,4287,,,,,221,,GETCA,,ABET L3,GETCA,,,,245
592,4288,,,,,222,,GETCA,,ABET L4,GETCA,,,,245
593,4289,,,,,224,,GETCA,,FET Gr10,GETCA,,,,245
594,4290,,,,,225,,GETCA,,FET Gr11,GETCA,,,,245
595,4291,,,,,226,,GETCA,,FET GR12,GETCA,,,,245
596,4292,,,,,229,,GETCA,,Other,GETCA,,,,245
600,4296,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,245
601,4297,,,,,219,,GETCA,,ABET L1,GETCA,,,,270
602,4298,,,,,220,,GETCA,,ABET L2,GETCA,,,,270
603,4299,,,,,221,,GETCA,,ABET L3,GETCA,,,,270
604,4300,,,,,222,,GETCA,,ABET L4,GETCA,,,,270
605,4301,,,,,224,,GETCA,,FET Gr10,GETCA,,,,270
606,4302,,,,,225,,GETCA,,FET Gr11,GETCA,,,,270
607,4303,,,,,226,,GETCA,,FET GR12,GETCA,,,,270
608,4304,,,,,229,,GETCA,,Other,GETCA,,,,270
612,4308,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,270
613,4309,,,,,219,,GETCA,,ABET L1,GETCA,,,,278
614,4310,,,,,220,,GETCA,,ABET L2,GETCA,,,,278
615,4311,,,,,221,,GETCA,,ABET L3,GETCA,,,,278
616,4312,,,,,222,,GETCA,,ABET L4,GETCA,,,,278
617,4313,,,,,224,,GETCA,,FET Gr10,GETCA,,,,278
618,4314,,,,,225,,GETCA,,FET Gr11,GETCA,,,,278
619,4315,,,,,226,,GETCA,,FET GR12,GETCA,,,,278
620,4316,,,,,229,,GETCA,,Other,GETCA,,,,278
624,4320,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,278
625,4321,,,,,219,,GETCA,,ABET L1,GETCA,,,,283
626,4322,,,,,220,,GETCA,,ABET L2,GETCA,,,,283
627,4323,,,,,221,,GETCA,,ABET L3,GETCA,,,,283
628,4324,,,,,222,,GETCA,,ABET L4,GETCA,,,,283
629,4325,,,,,224,,GETCA,,FET Gr10,GETCA,,,,283
630,4326,,,,,225,,GETCA,,FET Gr11,GETCA,,,,283
631,4327,,,,,226,,GETCA,,FET GR12,GETCA,,,,283
632,4328,,,,,229,,GETCA,,Other,GETCA,,,,283
636,4332,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,283
637,4333,,,,,219,,GETCA,,ABET L1,GETCA,,,,315
638,4334,,,,,220,,GETCA,,ABET L2,GETCA,,,,315
639,4335,,,,,221,,GETCA,,ABET L3,GETCA,,,,315
640,4336,,,,,222,,GETCA,,ABET L4,GETCA,,,,315
641,4337,,,,,224,,GETCA,,FET Gr10,GETCA,,,,315
642,4338,,,,,225,,GETCA,,FET Gr11,GETCA,,,,315
643,4339,,,,,226,,GETCA,,FET GR12,GETCA,,,,315
644,4340,,,,,229,,GETCA,,Other,GETCA,,,,315
648,4344,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,315
649,4345,,,,,219,,GETCA,,ABET L1,GETCA,,,,330
650,4346,,,,,220,,GETCA,,ABET L2,GETCA,,,,330
651,4347,,,,,221,,GETCA,,ABET L3,GETCA,,,,330
652,4348,,,,,222,,GETCA,,ABET L4,GETCA,,,,330
653,4349,,,,,224,,GETCA,,FET Gr10,GETCA,,,,330
654,4350,,,,,225,,GETCA,,FET Gr11,GETCA,,,,330
655,4351,,,,,226,,GETCA,,FET GR12,GETCA,,,,330
656,4352,,,,,229,,GETCA,,Other,GETCA,,,,330
660,4356,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,330
661,4357,,,,,219,,GETCA,,ABET L1,GETCA,,,,343
662,4358,,,,,220,,GETCA,,ABET L2,GETCA,,,,343
663,4359,,,,,221,,GETCA,,ABET L3,GETCA,,,,343
664,4360,,,,,222,,GETCA,,ABET L4,GETCA,,,,343
665,4361,,,,,224,,GETCA,,FET Gr10,GETCA,,,,343
666,4362,,,,,225,,GETCA,,FET Gr11,GETCA,,,,343
667,4363,,,,,226,,GETCA,,FET GR12,GETCA,,,,343
668,4364,,,,,229,,GETCA,,Other,GETCA,,,,343
672,4368,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,343
673,4369,,,,,219,,GETCA,,ABET L1,GETCA,,,,359
674,4370,,,,,220,,GETCA,,ABET L2,GETCA,,,,359
675,4371,,,,,221,,GETCA,,ABET L3,GETCA,,,,359
676,4372,,,,,222,,GETCA,,ABET L4,GETCA,,,,359
677,4373,,,,,224,,GETCA,,FET Gr10,GETCA,,,,359
678,4374,,,,,225,,GETCA,,FET Gr11,GETCA,,,,359
679,4375,,,,,226,,GETCA,,FET GR12,GETCA,,,,359
680,4376,,,,,229,,GETCA,,Other,GETCA,,,,359
684,4380,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,359
685,4381,,,,,219,,GETCA,,ABET L1,GETCA,,,,362
686,4382,,,,,220,,GETCA,,ABET L2,GETCA,,,,362
687,4383,,,,,221,,GETCA,,ABET L3,GETCA,,,,362
688,4384,,,,,222,,GETCA,,ABET L4,GETCA,,,,362
689,4385,,,,,224,,GETCA,,FET Gr10,GETCA,,,,362
690,4386,,,,,225,,GETCA,,FET Gr11,GETCA,,,,362
691,4387,,,,,226,,GETCA,,FET GR12,GETCA,,,,362
692,4388,,,,,229,,GETCA,,Other,GETCA,,,,362
696,4392,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,362
697,4393,,,,,219,,GETCA,,ABET L1,GETCA,,,,363
698,4394,,,,,220,,GETCA,,ABET L2,GETCA,,,,363
699,4395,,,,,221,,GETCA,,ABET L3,GETCA,,,,363
700,4396,,,,,222,,GETCA,,ABET L4,GETCA,,,,363
701,4397,,,,,224,,GETCA,,FET Gr10,GETCA,,,,363
702,4398,,,,,225,,GETCA,,FET Gr11,GETCA,,,,363
703,4399,,,,,226,,GETCA,,FET GR12,GETCA,,,,363
704,4400,,,,,229,,GETCA,,Other,GETCA,,,,363
708,4404,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,363
709,4405,,,,,219,,GETCA,,ABET L1,GETCA,,,,386
710,4406,,,,,220,,GETCA,,ABET L2,GETCA,,,,386
711,4407,,,,,221,,GETCA,,ABET L3,GETCA,,,,386
712,4408,,,,,222,,GETCA,,ABET L4,GETCA,,,,386
713,4409,,,,,224,,GETCA,,FET Gr10,GETCA,,,,386
714,4410,,,,,225,,GETCA,,FET Gr11,GETCA,,,,386
715,4411,,,,,226,,GETCA,,FET GR12,GETCA,,,,386
716,4412,,,,,229,,GETCA,,Other,GETCA,,,,386
720,4416,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,386
721,4417,,,,,219,,GETCA,,ABET L1,GETCA,,,,388
722,4418,,,,,220,,GETCA,,ABET L2,GETCA,,,,388
723,4419,,,,,221,,GETCA,,ABET L3,GETCA,,,,388
724,4420,,,,,222,,GETCA,,ABET L4,GETCA,,,,388
725,4421,,,,,224,,GETCA,,FET Gr10,GETCA,,,,388
726,4422,,,,,225,,GETCA,,FET Gr11,GETCA,,,,388
727,4423,,,,,226,,GETCA,,FET GR12,GETCA,,,,388
728,4424,,,,,229,,GETCA,,Other,GETCA,,,,388
732,4428,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,388
733,4429,,,,,219,,GETCA,,ABET L1,GETCA,,,,389
734,4430,,,,,220,,GETCA,,ABET L2,GETCA,,,,389
735,4431,,,,,221,,GETCA,,ABET L3,GETCA,,,,389
736,4432,,,,,222,,GETCA,,ABET L4,GETCA,,,,389
737,4433,,,,,224,,GETCA,,FET Gr10,GETCA,,,,389
738,4434,,,,,225,,GETCA,,FET Gr11,GETCA,,,,389
739,4435,,,,,226,,GETCA,,FET GR12,GETCA,,,,389
740,4436,,,,,229,,GETCA,,Other,GETCA,,,,389
744,4440,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,389
745,4441,,,,,219,,GETCA,,ABET L1,GETCA,,,,392
746,4442,,,,,220,,GETCA,,ABET L2,GETCA,,,,392
747,4443,,,,,221,,GETCA,,ABET L3,GETCA,,,,392
748,4444,,,,,222,,GETCA,,ABET L4,GETCA,,,,392
749,4445,,,,,224,,GETCA,,FET Gr10,GETCA,,,,392
750,4446,,,,,225,,GETCA,,FET Gr11,GETCA,,,,392
751,4447,,,,,226,,GETCA,,FET GR12,GETCA,,,,392
752,4448,,,,,229,,GETCA,,Other,GETCA,,,,392
756,4452,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,392
757,4453,,,,,219,,GETCA,,ABET L1,GETCA,,,,393
758,4454,,,,,220,,GETCA,,ABET L2,GETCA,,,,393
759,4455,,,,,221,,GETCA,,ABET L3,GETCA,,,,393
760,4456,,,,,222,,GETCA,,ABET L4,GETCA,,,,393
761,4457,,,,,224,,GETCA,,FET Gr10,GETCA,,,,393
762,4458,,,,,225,,GETCA,,FET Gr11,GETCA,,,,393
763,4459,,,,,226,,GETCA,,FET GR12,GETCA,,,,393
764,4460,,,,,229,,GETCA,,Other,GETCA,,,,393
768,4464,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,393
769,4465,,,,,219,,GETCA,,ABET L1,GETCA,,,,399
770,4466,,,,,220,,GETCA,,ABET L2,GETCA,,,,399
771,4467,,,,,221,,GETCA,,ABET L3,GETCA,,,,399
772,4468,,,,,222,,GETCA,,ABET L4,GETCA,,,,399
773,4469,,,,,224,,GETCA,,FET Gr10,GETCA,,,,399
774,4470,,,,,225,,GETCA,,FET Gr11,GETCA,,,,399
775,4471,,,,,226,,GETCA,,FET GR12,GETCA,,,,399
776,4472,,,,,229,,GETCA,,Other,GETCA,,,,399
780,4476,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,399
781,4477,,,,,219,,GETCA,,ABET L1,GETCA,,,,476
782,4478,,,,,220,,GETCA,,ABET L2,GETCA,,,,476
783,4479,,,,,221,,GETCA,,ABET L3,GETCA,,,,476
784,4480,,,,,222,,GETCA,,ABET L4,GETCA,,,,476
785,4481,,,,,224,,GETCA,,FET Gr10,GETCA,,,,476
786,4482,,,,,225,,GETCA,,FET Gr11,GETCA,,,,476
787,4483,,,,,226,,GETCA,,FET GR12,GETCA,,,,476
788,4484,,,,,229,,GETCA,,Other,GETCA,,,,476
792,4488,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,476
793,4489,,,,,219,,GETCA,,ABET L1,GETCA,,,,494
794,4490,,,,,220,,GETCA,,ABET L2,GETCA,,,,494
795,4491,,,,,221,,GETCA,,ABET L3,GETCA,,,,494
796,4492,,,,,222,,GETCA,,ABET L4,GETCA,,,,494
797,4493,,,,,224,,GETCA,,FET Gr10,GETCA,,,,494
798,4494,,,,,225,,GETCA,,FET Gr11,GETCA,,,,494
799,4495,,,,,226,,GETCA,,FET GR12,GETCA,,,,494
800,4496,,,,,229,,GETCA,,Other,GETCA,,,,494
804,4500,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,494
805,4501,,,,,219,,GETCA,,ABET L1,GETCA,,,,472
806,4502,,,,,220,,GETCA,,ABET L2,GETCA,,,,472
807,4503,,,,,221,,GETCA,,ABET L3,GETCA,,,,472
808,4504,,,,,222,,GETCA,,ABET L4,GETCA,,,,472
809,4505,,,,,224,,GETCA,,FET Gr10,GETCA,,,,472
810,4506,,,,,225,,GETCA,,FET Gr11,GETCA,,,,472
811,4507,,,,,226,,GETCA,,FET GR12,GETCA,,,,472
812,4508,,,,,229,,GETCA,,Other,GETCA,,,,472
816,4512,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,472
817,4513,,,,,219,,GETCA,,ABET L1,GETCA,,,,478
818,4514,,,,,220,,GETCA,,ABET L2,GETCA,,,,478
819,4515,,,,,221,,GETCA,,ABET L3,GETCA,,,,478
820,4516,,,,,222,,GETCA,,ABET L4,GETCA,,,,478
821,4517,,,,,224,,GETCA,,FET Gr10,GETCA,,,,478
822,4518,,,,,225,,GETCA,,FET Gr11,GETCA,,,,478
823,4519,,,,,226,,GETCA,,FET GR12,GETCA,,,,478
824,4520,,,,,229,,GETCA,,Other,GETCA,,,,478
828,4524,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,478
829,4525,,,,,219,,GETCA,,ABET L1,GETCA,,,,500
830,4526,,,,,220,,GETCA,,ABET L2,GETCA,,,,500
831,4527,,,,,221,,GETCA,,ABET L3,GETCA,,,,500
832,4528,,,,,222,,GETCA,,ABET L4,GETCA,,,,500
833,4529,,,,,224,,GETCA,,FET Gr10,GETCA,,,,500
834,4530,,,,,225,,GETCA,,FET Gr11,GETCA,,,,500
835,4531,,,,,226,,GETCA,,FET GR12,GETCA,,,,500
836,4532,,,,,229,,GETCA,,Other,GETCA,,,,500
840,4536,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,500
841,4537,,,,,219,,GETCA,,ABET L1,GETCA,,,,505
842,4538,,,,,220,,GETCA,,ABET L2,GETCA,,,,505
843,4539,,,,,221,,GETCA,,ABET L3,GETCA,,,,505
844,4540,,,,,222,,GETCA,,ABET L4,GETCA,,,,505
845,4541,,,,,224,,GETCA,,FET Gr10,GETCA,,,,505
846,4542,,,,,225,,GETCA,,FET Gr11,GETCA,,,,505
847,4543,,,,,226,,GETCA,,FET GR12,GETCA,,,,505
848,4544,,,,,229,,GETCA,,Other,GETCA,,,,505
852,4548,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,505
853,4549,,,,,219,,GETCA,,ABET L1,GETCA,,,,506
854,4550,,,,,220,,GETCA,,ABET L2,GETCA,,,,506
855,4551,,,,,221,,GETCA,,ABET L3,GETCA,,,,506
856,4552,,,,,222,,GETCA,,ABET L4,GETCA,,,,506
857,4553,,,,,224,,GETCA,,FET Gr10,GETCA,,,,506
858,4554,,,,,225,,GETCA,,FET Gr11,GETCA,,,,506
859,4555,,,,,226,,GETCA,,FET GR12,GETCA,,,,506
860,4556,,,,,229,,GETCA,,Other,GETCA,,,,506
864,4560,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,506
865,4561,,,,,219,,GETCA,,ABET L1,GETCA,,,,513
866,4562,,,,,220,,GETCA,,ABET L2,GETCA,,,,513
867,4563,,,,,221,,GETCA,,ABET L3,GETCA,,,,513
868,4564,,,,,222,,GETCA,,ABET L4,GETCA,,,,513
869,4565,,,,,224,,GETCA,,FET Gr10,GETCA,,,,513
870,4566,,,,,225,,GETCA,,FET Gr11,GETCA,,,,513
871,4567,,,,,226,,GETCA,,FET GR12,GETCA,,,,513
872,4568,,,,,229,,GETCA,,Other,GETCA,,,,513
876,4572,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,513
877,4573,,,,,219,,GETCA,,ABET L1,GETCA,,,,522
878,4574,,,,,220,,GETCA,,ABET L2,GETCA,,,,522
879,4575,,,,,221,,GETCA,,ABET L3,GETCA,,,,522
880,4576,,,,,222,,GETCA,,ABET L4,GETCA,,,,522
881,4577,,,,,224,,GETCA,,FET Gr10,GETCA,,,,522
882,4578,,,,,225,,GETCA,,FET Gr11,GETCA,,,,522
883,4579,,,,,226,,GETCA,,FET GR12,GETCA,,,,522
884,4580,,,,,229,,GETCA,,Other,GETCA,,,,522
888,4584,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,522
889,4585,,,,,219,,GETCA,,ABET L1,GETCA,,,,551
890,4586,,,,,220,,GETCA,,ABET L2,GETCA,,,,551
891,4587,,,,,221,,GETCA,,ABET L3,GETCA,,,,551
892,4588,,,,,222,,GETCA,,ABET L4,GETCA,,,,551
893,4589,,,,,224,,GETCA,,FET Gr10,GETCA,,,,551
894,4590,,,,,225,,GETCA,,FET Gr11,GETCA,,,,551
895,4591,,,,,226,,GETCA,,FET GR12,GETCA,,,,551
896,4592,,,,,229,,GETCA,,Other,GETCA,,,,551
900,4596,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,551
901,4597,,,,,219,,GETCA,,ABET L1,GETCA,,,,572
902,4598,,,,,220,,GETCA,,ABET L2,GETCA,,,,572
903,4599,,,,,221,,GETCA,,ABET L3,GETCA,,,,572
904,4600,,,,,222,,GETCA,,ABET L4,GETCA,,,,572
905,4601,,,,,224,,GETCA,,FET Gr10,GETCA,,,,572
906,4602,,,,,225,,GETCA,,FET Gr11,GETCA,,,,572
907,4603,,,,,226,,GETCA,,FET GR12,GETCA,,,,572
908,4604,,,,,229,,GETCA,,Other,GETCA,,,,572
912,4608,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,572
913,4609,,,,,219,,GETCA,,ABET L1,GETCA,,,,591
914,4610,,,,,220,,GETCA,,ABET L2,GETCA,,,,591
915,4611,,,,,221,,GETCA,,ABET L3,GETCA,,,,591
916,4612,,,,,222,,GETCA,,ABET L4,GETCA,,,,591
917,4613,,,,,224,,GETCA,,FET Gr10,GETCA,,,,591
918,4614,,,,,225,,GETCA,,FET Gr11,GETCA,,,,591
919,4615,,,,,226,,GETCA,,FET GR12,GETCA,,,,591
920,4616,,,,,229,,GETCA,,Other,GETCA,,,,591
924,4620,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,591
925,4621,,,,,219,,GETCA,,ABET L1,GETCA,,,,649
926,4622,,,,,220,,GETCA,,ABET L2,GETCA,,,,649
927,4623,,,,,221,,GETCA,,ABET L3,GETCA,,,,649
928,4624,,,,,222,,GETCA,,ABET L4,GETCA,,,,649
929,4625,,,,,224,,GETCA,,FET Gr10,GETCA,,,,649
930,4626,,,,,225,,GETCA,,FET Gr11,GETCA,,,,649
931,4627,,,,,226,,GETCA,,FET GR12,GETCA,,,,649
932,4628,,,,,229,,GETCA,,Other,GETCA,,,,649
936,4632,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,649
937,4633,,,,,219,,GETCA,,ABET L1,GETCA,,,,692
938,4634,,,,,220,,GETCA,,ABET L2,GETCA,,,,692
939,4635,,,,,221,,GETCA,,ABET L3,GETCA,,,,692
940,4636,,,,,222,,GETCA,,ABET L4,GETCA,,,,692
941,4637,,,,,224,,GETCA,,FET Gr10,GETCA,,,,692
942,4638,,,,,225,,GETCA,,FET Gr11,GETCA,,,,692
943,4639,,,,,226,,GETCA,,FET GR12,GETCA,,,,692
944,4640,,,,,229,,GETCA,,Other,GETCA,,,,692
948,4644,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,692
949,4645,,,,,219,,GETCA,,ABET L1,GETCA,,,,708
950,4646,,,,,220,,GETCA,,ABET L2,GETCA,,,,708
951,4647,,,,,221,,GETCA,,ABET L3,GETCA,,,,708
952,4648,,,,,222,,GETCA,,ABET L4,GETCA,,,,708
953,4649,,,,,224,,GETCA,,FET Gr10,GETCA,,,,708
954,4650,,,,,225,,GETCA,,FET Gr11,GETCA,,,,708
955,4651,,,,,226,,GETCA,,FET GR12,GETCA,,,,708
956,4652,,,,,229,,GETCA,,Other,GETCA,,,,708
960,4656,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,708
961,4657,,,,,219,,GETCA,,ABET L1,GETCA,,,,710
962,4658,,,,,220,,GETCA,,ABET L2,GETCA,,,,710
963,4659,,,,,221,,GETCA,,ABET L3,GETCA,,,,710
964,4660,,,,,222,,GETCA,,ABET L4,GETCA,,,,710
965,4661,,,,,224,,GETCA,,FET Gr10,GETCA,,,,710
966,4662,,,,,225,,GETCA,,FET Gr11,GETCA,,,,710
967,4663,,,,,226,,GETCA,,FET GR12,GETCA,,,,710
968,4664,,,,,229,,GETCA,,Other,GETCA,,,,710
972,4668,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,710
973,4669,,,,,219,,GETCA,,ABET L1,GETCA,,,,729
974,4670,,,,,220,,GETCA,,ABET L2,GETCA,,,,729
975,4671,,,,,221,,GETCA,,ABET L3,GETCA,,,,729
976,4672,,,,,222,,GETCA,,ABET L4,GETCA,,,,729
977,4673,,,,,224,,GETCA,,FET Gr10,GETCA,,,,729
978,4674,,,,,225,,GETCA,,FET Gr11,GETCA,,,,729
979,4675,,,,,226,,GETCA,,FET GR12,GETCA,,,,729
980,4676,,,,,229,,GETCA,,Other,GETCA,,,,729
984,4680,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,729
985,4681,,,,,219,,GETCA,,ABET L1,GETCA,,,,787
986,4682,,,,,220,,GETCA,,ABET L2,GETCA,,,,787
987,4683,,,,,221,,GETCA,,ABET L3,GETCA,,,,787
988,4684,,,,,222,,GETCA,,ABET L4,GETCA,,,,787
989,4685,,,,,224,,GETCA,,FET Gr10,GETCA,,,,787
990,4686,,,,,225,,GETCA,,FET Gr11,GETCA,,,,787
991,4687,,,,,226,,GETCA,,FET GR12,GETCA,,,,787
992,4688,,,,,229,,GETCA,,Other,GETCA,,,,787
996,4692,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,787
997,4693,,,,,219,,GETCA,,ABET L1,GETCA,,,,812
998,4694,,,,,220,,GETCA,,ABET L2,GETCA,,,,812
999,4695,,,,,221,,GETCA,,ABET L3,GETCA,,,,812
1000,4696,,,,,222,,GETCA,,ABET L4,GETCA,,,,812
1001,4697,,,,,224,,GETCA,,FET Gr10,GETCA,,,,812
1002,4698,,,,,225,,GETCA,,FET Gr11,GETCA,,,,812
1003,4699,,,,,226,,GETCA,,FET GR12,GETCA,,,,812
1004,4700,,,,,229,,GETCA,,Other,GETCA,,,,812
1008,4704,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,812
1009,4705,,,,,219,,GETCA,,ABET L1,GETCA,,,,813
1010,4706,,,,,220,,GETCA,,ABET L2,GETCA,,,,813
1011,4707,,,,,221,,GETCA,,ABET L3,GETCA,,,,813
1012,4708,,,,,222,,GETCA,,ABET L4,GETCA,,,,813
1013,4709,,,,,224,,GETCA,,FET Gr10,GETCA,,,,813
1014,4710,,,,,225,,GETCA,,FET Gr11,GETCA,,,,813
1015,4711,,,,,226,,GETCA,,FET GR12,GETCA,,,,813
1016,4712,,,,,229,,GETCA,,Other,GETCA,,,,813
1020,4716,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,813
1021,4717,,,,,219,,GETCA,,ABET L1,GETCA,,,,814
1022,4718,,,,,220,,GETCA,,ABET L2,GETCA,,,,814
1023,4719,,,,,221,,GETCA,,ABET L3,GETCA,,,,814
1024,4720,,,,,222,,GETCA,,ABET L4,GETCA,,,,814
1025,4721,,,,,224,,GETCA,,FET Gr10,GETCA,,,,814
1026,4722,,,,,225,,GETCA,,FET Gr11,GETCA,,,,814
1027,4723,,,,,226,,GETCA,,FET GR12,GETCA,,,,814
1028,4724,,,,,229,,GETCA,,Other,GETCA,,,,814
1032,4728,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,814
1033,4729,,,,,219,,GETCA,,ABET L1,GETCA,,,,853
1034,4730,,,,,220,,GETCA,,ABET L2,GETCA,,,,853
1035,4731,,,,,221,,GETCA,,ABET L3,GETCA,,,,853
1036,4732,,,,,222,,GETCA,,ABET L4,GETCA,,,,853
1037,4733,,,,,224,,GETCA,,FET Gr10,GETCA,,,,853
1038,4734,,,,,225,,GETCA,,FET Gr11,GETCA,,,,853
1039,4735,,,,,226,,GETCA,,FET GR12,GETCA,,,,853
1040,4736,,,,,229,,GETCA,,Other,GETCA,,,,853
1044,4740,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,853
1045,4741,,,,,219,,GETCA,,ABET L1,GETCA,,,,862
1046,4742,,,,,220,,GETCA,,ABET L2,GETCA,,,,862
1047,4743,,,,,221,,GETCA,,ABET L3,GETCA,,,,862
1048,4744,,,,,222,,GETCA,,ABET L4,GETCA,,,,862
1049,4745,,,,,224,,GETCA,,FET Gr10,GETCA,,,,862
1050,4746,,,,,225,,GETCA,,FET Gr11,GETCA,,,,862
1051,4747,,,,,226,,GETCA,,FET GR12,GETCA,,,,862
1052,4748,,,,,229,,GETCA,,Other,GETCA,,,,862
1056,4752,,,,GETCA blank,218,,GETCA,,,Clarify (GETCA),,,,862
1057,4753,,,,,219,,GETCA,,ABET L1,GETCA,,,,864
1058,4754,,,,,220,,GETCA,,ABET L2,GETCA,,,,864
1059,4755,,,,,221,,GETCA,,ABET L3,GETCA,,,,864
1060,4756,,,,,222,,GETCA,,ABET L4,GETCA,,,,864
1061,4757,,,,,224,,GETCA,,FET Gr10,GETCA,,,,864
1062,4758,,,,,225,,GETCA,,FET Gr11,GETCA,,,,864
